Uniprote_IDs,uT01,uT02,uT03,uT04,uT05,uT06,uT07,uT08,uT09,uT10,FA01,FA02,FA03,FA04,FA05,FA06,FA07,FA08,FA09,FA10
Q13155,558.9901123,486.2786865,564.590332,566.0305176,595.3612061,590.7658691,605.2415161,661.0997925,614.2687378,733.1140137,528.2359619,605.3766479,568.1288452,574.9324341,576.9905396,612.0283813,730.2971191,661.1224365,637.0141602,806.0559692
Q13158,72.1847229,71.07696533,51.9058609,67.60575867,64.4431839,66.567276,66.40818787,82.00817871,87.96490479,93.13453674,44.48719025,70.44602966,72.20626831,77.34316254,51.27946091,59.75500488,81.10710144,86.6933136,63.50691986,79.77638245
Q13162,1094.339478,1018.503296,1091.62085,1096.147461,1033.876953,1059.235352,1023.285217,1055.747437,1060.838257,1062.326416,1136.049561,1090.692139,1104.734253,1065.37439,1040.874023,1019.575684,1018.720398,1036.923828,1052.400024,1015.009827
Q13177,265.9712524,264.7997742,241.3313751,285.6588745,305.2210693,257.0782471,287.6676025,283.3624573,288.0321045,259.332489,266.3554077,265.2626953,271.8141785,272.1908264,271.361145,304.4315796,283.7304688,248.9805298,250.4663391,248.7500458
Q13185,677.4205322,550.8270874,650.0479736,605.6065674,639.5993042,645.8486938,559.5267334,594.9391479,640.1668091,572.100708,723.2727051,694.6987305,607.8963623,577.3619995,624.1968384,605.3914795,577.3365479,555.940979,545.5949707,530.3271484
Q13188,43.04216766,40.64804077,51.95713425,66.54840088,53.03992081,51.51163483,77.76128387,73.77289581,77.08157349,98.14781189,44.33854675,46.04151154,42.07856369,45.86259842,47.08759308,74.96368408,72.98955536,73.13700867,80.35232544,52.90774918
Q13190,20.775774,213.6338654,360.80896,217.1001129,59.06721497,41.63248825,218.2026978,Filtered,207.9425812,81.83000183,39.91369629,339.7697754,40.82495117,198.3163147,556.0699463,257.7040405,52.91459274,40.63788605,280.3977966,238.4378967
Q13200,672.0007324,651.4494019,703.5800171,726.8341675,708.5914917,718.4086304,732.5184937,752.0756226,740.5852051,834.8867188,718.0765381,701.2219238,731.78479,720.0111084,674.2661743,692.2941895,745.6593018,846.0563354,843.6682739,767.163208
Q13206,63.06991196,42.81331253,95.08489227,85.14154816,88.29248047,32.42824554,91.14260864,41.96622086,42.58821106,40.8631134,52.97264862,83.98311615,94.60085297,34.31649017,79.99597168,112.9196548,38.56871414,98.59953308,100.4642563,53.09062195
Q13217,177.5284271,189.0297852,171.7973633,185.2194824,195.7724457,206.0913239,187.8945007,195.0819397,221.8837433,216.7499542,178.206543,186.6346741,195.4658508,184.4205933,211.7937317,214.9410706,212.7061005,236.5990295,220.7546387,191.8309021
Q13228,690.6981812,644.3348999,609.5983276,649.9915771,662.6466064,685.9387207,711.9744873,805.0933228,843.8478394,769.6768799,664.8179321,665.1252441,631.9347534,688.9343872,769.6853638,670.5668945,775.8635254,812.8585205,912.6564941,733.604187
Q13232,72.13208008,88.21137238,70.97805786,72.51443481,53.35853195,95.00417328,52.86154556,55.25000763,90.15877533,41.64667511,83.74214172,70.66041565,128.7324829,79.43229675,50.54050827,58.38626862,59.65519714,77.07254028,44.22438049,56.82697296
Q13242,523.4090576,561.2108765,538.9223633,512.5247803,595.7379761,483.1929016,529.220459,491.6880493,583.5487671,550.9677734,522.9429932,562.4315186,490.4937439,493.3840332,595.319397,548.7972412,561.8130493,598.5046387,540.2265625,541.3292236
Q13243,151.1258087,158.0219727,182.954483,185.7398987,188.8762665,175.2633667,180.4255066,171.6734924,184.3035431,173.4850006,163.5665741,146.2347412,154.2203064,185.8946686,159.0112457,187.0020447,172.0221405,166.8501282,166.8061981,151.1563416
Q13247,1413.138794,1443.595947,1323.586304,1429.998535,1358.664673,1276.767334,1404.026611,1241.196167,1354.723877,1120.385498,1448.97583,1416.932739,1465.305908,1476.070435,1393.795776,1460.109009,1209.419556,1186.836914,1190.337158,1237.095215
Q13257,163.4525146,154.0407257,158.8230591,165.8628387,133.3094635,150.0080109,179.6717682,133.3069763,167.2150574,129.4952545,190.3397827,160.8336639,162.2916565,145.0818787,146.427597,148.1815033,171.7297363,161.3424377,189.0453491,154.0992584
Q13263,1007.760986,961.6832275,953.4675903,978.2897339,1134.522461,1078.039795,996.5521851,1107.519897,1127.417236,1314.946167,945.9068604,942.2540894,1077.351074,1090.934326,1093.865845,949.1269531,1048.699463,1217.143433,1070.266357,1206.389404
Q13283,824.7701416,748.177124,737.4441528,834.9858398,818.7012329,809.0184326,894.0374146,878.2808228,900.1732788,954.7574463,740.3721313,735.2471924,786.982666,757.0706177,742.6356812,833.7329102,911.6256714,934.1708984,854.4085083,924.7376709
Q13286,51.79812241,33.71837616,56.5198288,43.47664642,41.37449646,43.10731506,35.38476181,29.26673508,32.09540939,29.38052177,39.56702042,43.8828125,34.34365082,37.31256104,40.82824707,38.6062851,27.71473503,Filtered,Filtered,Filtered
Q13287,27.79180908,57.42416,45.94337845,41.2270546,41.97048569,35.03985977,37.85583878,27.22505951,58.75949097,153.0391846,30.25785065,45.24835968,37.12032318,13.56413841,Filtered,31.66021347,36.650177,51.52636719,23.70417404,30.57653618
Q13309,89.51390839,98.47185516,95.80436707,97.77996826,115.5771408,115.7333603,103.7141342,117.9327164,112.3036499,133.9138031,79.07231903,79.78322601,86.00908661,70.17178345,92.30296326,82.47284698,66.39520264,96.36634064,74.274086,102.8740234
Q13310,1358.134277,1407.465332,1446.869019,1364.86438,1296.129517,1283.416382,1362.084473,1438.093506,1525.628662,1610.636353,1270.605713,1327.428711,1314.420166,1312.388428,1385.396851,1371.586304,1471.258667,1579.408813,1528.509521,1539.984253
Q13330,153.8067474,142.3869171,158.614975,143.0591583,163.8733826,140.8536835,152.9114838,169.0263977,184.0892944,194.2704163,128.1473999,156.7297668,156.679718,147.859726,148.3711853,162.2689819,198.9580383,159.8015137,181.7066498,193.5904846
Q13347,726.5822754,765.1931763,689.4684448,804.4098511,795.5082397,814.2332153,675.2070313,666.5625,778.9976196,688.734375,714.2869873,757.3656616,725.9110718,726.367981,752.8046875,697.3760376,693.7021484,646.7911377,713.2510986,689.7461548
Q13356,37.30999756,Filtered,45.86888504,122.580986,50.70101929,30.75069046,36.99881744,Filtered,66.12313843,Filtered,11.92676067,35.54814529,50.4928894,29.88175964,Filtered,50.90307236,50.0773468,50.41464996,Filtered,95.78074646
Q13362,83.20737457,83.2419281,90.53440094,88.71772766,91.80522156,84.84130859,97.05416107,101.5697479,105.7650375,103.6407547,93.27702332,94.13278961,89.1930542,83.59008789,87.14440155,98.99546814,93.67842102,129.6451721,99.95173645,110.3491287
Q13363,89.19248962,92.82196045,91.54634857,64.86726379,66.4486084,57.43357468,90.52265167,66.60745239,61.24388504,70.3445816,87.34107208,85.91835022,92.23081207,94.96474457,93.94674683,96.23782349,75.88629913,61.82080078,92.31555939,80.11700439
Q13395,16.31903458,101.0167389,88.19561005,67.0283432,15.98515415,92.55592346,25.19000626,106.6342773,105.6371002,138.4460449,16.22558784,23.1953373,183.3008423,162.8332672,177.9721985,89.38790131,118.5115204,123.597702,123.9937668,122.730629
Q13404,1324.547607,1196.321533,1189.961426,1364.197388,1384.01062,1369.276611,1223.533325,1199.135864,1295.562744,1062.212891,1501.345093,1399.397705,1415.601074,1372.441406,1343.72937,1379.089233,1299.524292,1218.22168,1189.343994,1217.310913
Q13405,117.2349854,106.4323196,125.1400452,124.6501312,127.6244812,100.3876343,132.190506,139.2415771,134.8811798,136.2202301,124.7599869,115.2498627,128.4153442,126.4817734,126.0314178,139.4880829,135.7410889,142.88414,118.369072,125.0981293
Q13409,108.5477524,104.5108414,101.0111847,90.32429504,96.9025116,112.2281036,81.79285431,73.43030548,75.7159729,40.66024017,99.87905884,104.54702,102.2857285,99.15492249,103.3233566,95.00856781,71.35800171,50.98963928,56.93764496,67.869133
Q13416,46.12134171,31.58769226,41.87059021,43.44033432,39.56262207,43.30763626,45.42457199,40.96241379,38.43569183,42.06739426,38.70788574,32.297966,30.95515251,38.51916885,37.0499115,42.36104965,29.83632088,36.74479294,39.81298828,31.44952393
Q13418,142.924881,157.7388,154.1631927,162.3133698,158.1712341,165.2785034,146.0636902,162.1371155,145.7784576,163.6625366,136.8486938,157.1512451,154.766571,168.6087341,162.1417084,159.6125031,170.651947,149.5820007,161.3155212,141.3393707
Q13421,48.28333664,43.17533112,56.1711998,61.4275589,61.08604813,52.96931076,52.89286041,55.16239929,63.76438522,66.31462097,43.50598145,46.924366,36.09517288,35.69393921,30.80492592,Filtered,49.968647,44.63410568,50.75182343,40.54785156
Q13425,112.9170837,124.1229019,119.7766418,134.3969727,135.3532715,137.5367584,127.8273315,127.8429108,137.7042847,135.1433411,112.9411774,125.3624878,134.4680634,128.497818,119.223587,136.0935364,139.0582886,161.1634979,127.6724014,138.8790741
Q13427,142.0422211,146.1937256,149.927948,139.7985229,147.321991,141.2864532,148.4529266,137.811142,179.9772949,129.9514465,132.7303467,76.8428421,155.3720703,148.9807434,143.8683014,140.4831543,155.6260834,168.2335815,115.9989777,169.5668182
Q13428,431.9385376,430.6034546,427.274231,444.3088074,446.4804688,399.7105408,414.9342651,347.3695679,336.8132629,314.9742737,478.6047058,498.1585693,464.0035095,476.0975037,424.6873779,461.2546082,342.7429199,366.6048279,279.0709839,351.24823
Q13435,924.6274414,900.0932617,977.9746704,948.2212524,894.8589478,795.7165527,917.6051636,775.479187,807.781311,564.6273193,992.6619873,850.5349121,926.8081665,855.6437378,831.3270874,882.272644,719.5986938,622.3898926,688.4101563,649.3052368
Q13439,31.71674538,39.75543976,39.46926117,41.76537704,17.54414558,49.18589783,27.60127258,Filtered,15.22851753,36.31534576,20.50452042,25.73360634,43.56964493,36.82281494,26.14055443,72.35115051,79.26198578,47.59856415,21.54264259,40.60092163
Q13442,210.4493103,228.4954224,221.7615051,221.1366882,236.754715,213.9375305,214.6538849,210.7865906,223.4205322,207.2749786,214.6409302,201.8626099,210.2318573,206.7328186,208.7056122,188.7866516,196.3363342,187.1702423,171.8374023,167.5610809
Q13443,63.6718483,10.92238808,42.31259155,56.07181931,38.98023224,37.19406891,34.90298462,5.04478693,50.0498085,91.46521759,13.95791817,32.62784958,32.43434906,35.78007507,19.5901947,23.57377815,77.0927124,96.38916779,Filtered,Filtered
Q13444,49.72003174,13.49764347,87.89746857,Filtered,32.32701874,61.89431763,21.74090195,48.02310944,Filtered,71.46037292,64.83128357,18.22591972,Filtered,60.85707855,33.51601028,35.32176208,33.08623886,Filtered,Filtered,41.00837708
Q13445,97.22216797,100.6067657,102.2034454,109.2739716,109.2713623,115.593895,92.39907837,123.0165405,170.90065,113.5607605,100.4638824,99.03269958,109.3407516,123.7568207,108.1643295,108.0635605,127.8941879,107.069809,118.081543,160.009903
Q13451,126.7927628,141.3573914,132.6585236,123.5548706,130.657608,128.2438965,122.0033188,121.285408,118.5373764,111.9675903,123.5886765,125.331192,122.2916336,126.5384369,139.1933289,137.7474518,125.6240692,114.7901993,103.5516129,148.6393433
Q13459,17.11665916,13.62969685,178.3378754,Filtered,10.27173042,Filtered,Filtered,Filtered,Filtered,Filtered,23.01860237,Filtered,13.05385685,Filtered,19.92333031,Filtered,Filtered,Filtered,Filtered,40.20846176
Q13464,16.73325729,Filtered,29.6122551,51.19921112,8.438217163,70.23477936,92.0610733,21.36297035,40.20209122,14.43484497,12.64875507,17.3903656,28.03365326,17.73565674,48.87009811,40.83197403,63.95776749,32.9550705,30.16996384,18.66931915
Q13485,32.69812775,33.69238281,36.9412384,38.33179474,42.086689,39.86800766,40.3965683,26.82892227,39.07666397,40.44028854,34.83507538,38.03523254,37.27265167,24.34012985,40.95573044,43.58258438,42.65194702,41.27856445,38.15177155,33.40594482
Q13492,138.1665802,125.6796188,131.7604828,146.3453827,133.939621,131.2890778,132.4013519,127.502861,117.9955139,151.3288422,118.4168015,124.5219879,134.3323212,139.4501648,129.6444855,132.8938751,135.2973328,140.9855042,129.3083038,145.7030334
Q13501,215.8408203,234.3005066,238.8312988,210.6052094,208.3622894,211.5795135,222.3237,205.2724609,210.8247833,241.8071747,215.1505737,196.9875183,190.6875,160.1692352,176.7772369,181.0107422,180.8600311,211.2052002,152.3543854,160.5373535
Q13503,28.72234917,31.72921371,38.48997116,28.88467216,Filtered,34.31745148,27.29154015,37.40974045,Filtered,46.34748077,Filtered,25.72185326,30.71530533,Filtered,34.21215057,30.32673454,40.55273438,Filtered,Filtered,34.29167175
Q13505,98.34086609,103.6622925,109.0170746,109.6969299,105.5469284,115.5788498,97.78966522,112.3557739,117.9846191,115.1025467,81.2428894,96.90792847,102.4728546,111.8097916,95.47691345,113.671257,82.49962616,113.3753738,115.3853302,109.9651184
Q13509,371.8952637,391.6318359,372.0552673,365.8744202,416.7540894,432.2591248,427.9916992,426.0931396,431.8900146,455.0375671,325.6845093,297.8942261,326.4516296,340.7044678,616.6029663,420.6995239,389.0738525,744.3687134,401.3171082,446.7174683
Q13523,135.6948395,120.2689133,128.5869141,81.6434021,126.4091568,134.5325623,87.67739868,133.8161011,82.70836639,128.2902832,123.3933182,126.3098221,126.2206497,109.7081909,123.8356705,139.5443878,141.6501465,136.0588226,137.2609558,166.1429596
Q13526,132.014801,122.6716843,111.9874115,126.2958069,54.08034515,122.6151581,120.27211,106.9234314,127.3407135,85.77867889,117.0514221,131.6200714,71.53124237,126.1441269,65.34570313,57.71395493,118.4717484,77.21810913,116.1304932,119.6394501
Q13541,86.59345245,63.53114319,87.2503891,79.38139343,65.86297607,63.42111588,53.90698242,Filtered,81.75173187,Filtered,98.11361694,116.9866562,124.1316376,109.6748886,129.7270813,65.87342834,60.38035583,124.3580704,139.1962128,112.4762955
Q13546,31.26619339,54.62258911,50.69866943,39.24983597,38.39289856,87.18440247,120.7513885,80.55513763,73.18899536,116.2725067,40.84725571,73.02014923,48.15055084,133.8359985,74.13230133,78.66323853,63.67003632,14.6658783,124.1044006,79.23787689
Q13547,510.644165,545.8500977,581.7290039,511.380188,541.3461304,473.15625,503.5082397,589.5379639,579.0819092,658.0980835,515.5710449,486.3680725,501.9971924,544.755249,428.478241,473.6188354,468.734375,589.7192383,511.8805542,527.7525024
Q13554,51.60338593,56.739151,51.32953262,44.60247803,57.55511856,53.57534027,51.99007797,69.55993652,80.37101746,78.24961853,44.03975677,47.56523132,41.21121979,46.9310379,57.0878334,58.71315765,51.77368927,44.65323257,65.90254211,86.55487061
Q13555,76.50061035,85.47562408,83.85384369,88.3368988,95.17316437,96.14267731,93.27573395,99.62749481,110.1456451,144.0621948,82.06737518,89.35780334,80.33771515,89.80780029,73.9054184,82.03386688,95.56846619,110.0035172,123.1814117,128.2857666
Q13561,442.3339844,393.1568604,419.6459351,389.230957,394.4552612,401.0467224,409.405304,387.2747803,432.2001953,391.2692261,409.2872009,404.4151917,393.7806396,415.7790833,398.5706177,398.449707,382.6268921,413.2252197,397.0411072,390.0612793
Q13564,61.16213608,69.17327118,75.08257294,70.91817474,75.5153656,70.7774353,72.70516205,82.79808044,83.86243439,98.68125153,54.88414383,61.87368393,63.31139755,63.73074722,69.67390442,67.650177,78.91287994,78.32874298,83.16388702,99.26308441
Q13573,188.0545044,184.427063,190.6153564,203.7062378,199.7180481,188.5899963,184.6178131,184.137085,199.4378815,159.4033203,181.1387939,177.0314484,179.5110626,163.5592651,164.712616,168.5659637,153.4825134,161.4999695,154.6382751,172.4650421
Q13576,446.9675903,444.2030334,470.1477661,316.3522949,557.2509766,406.9190063,427.0033875,535.4014893,225.6228333,499.0735168,435.9921875,314.3443298,426.0868225,530.8112183,580.6296997,306.8782349,247.9886932,213.9534302,533.6641846,415.6307373
Q13586,76.40077209,40.28694534,65.1400528,49.17169571,65.6561203,62.99443054,116.726593,121.9800339,80.79948425,73.84454346,41.1128006,55.67342377,310.4424438,63.49903488,66.87285614,293.3796082,277.6355286,92.7179718,87.44836426,71.39657593
Q13595,276.8274536,288.5126038,259.605072,300.4543152,347.191925,311.7846069,307.541626,339.0046997,330.5933228,580.5733032,298.1069031,312.6503296,308.2803955,320.5648193,307.3568726,331.5043335,350.5793152,369.6484375,329.8046875,368.3759766
Q13596,271.6662903,280.1949768,263.749939,286.2619019,260.5095215,310.6954651,264.6415405,303.2684326,297.8526611,316.2563171,285.284668,254.8961945,279.192688,260.3868408,288.9508057,281.9012146,285.155365,283.2007446,331.056488,306.7559204
Q13601,172.1792297,131.5352173,135.5027313,172.3874664,185.3377686,147.5997314,192.7123108,184.9947205,200.9410095,245.8710175,119.022049,163.1065521,151.2766876,151.9794006,195.8271179,169.6454773,215.2519226,202.4803467,190.9674072,299.9477844
Q13610,175.3115234,191.6279907,176.3052216,171.3736877,166.25383,164.4272919,165.7433014,179.7728424,173.6738892,181.0843048,151.7099915,166.4395599,164.7153168,141.8165436,161.3106995,145.1109619,155.5965118,153.6687317,158.2275848,145.2943878
Q13613,Filtered,10.61645317,14.04341984,15.3255806,Filtered,33.53803253,43.03918076,122.1054382,131.5320129,Filtered,60.86373138,Filtered,36.382267,Filtered,Filtered,Filtered,119.4361649,Filtered,109.8407288,Filtered
Q13614,95.09035492,97.19633484,91.86275482,88.97586823,132.733017,99.50791931,191.0819092,125.5766907,151.4452667,156.0056915,77.33455658,42.5943222,46.67293549,98.92658234,95.96109772,119.3719406,190.0125732,232.6162109,60.97714996,239.4446716
Q13616,117.682518,125.3132629,128.0744171,131.7447968,135.5481567,133.1902924,134.4537048,146.8266144,151.0898743,158.7954559,126.3091736,130.4326477,129.4704285,122.000061,139.0919342,130.6276703,142.9269867,162.4567871,151.6696167,151.6389923
Q13617,97.41845703,100.1118698,104.6602783,114.3239441,115.4263229,98.20044708,101.9756851,123.0282898,121.2518234,122.7538986,100.7558441,105.0248184,103.0032425,103.2453537,119.772316,107.8742752,129.5844116,124.7353668,128.6624908,132.9793854
Q13618,138.8879852,145.5346985,133.7830963,154.050354,143.5176544,150.8183899,148.6090546,164.1378479,155.8940125,190.7163849,128.2175293,152.5577545,134.4632874,140.6637726,146.65271,140.3703308,156.089325,158.5097198,168.4033203,155.6679993
Q13619,493.5169678,428.1193237,428.7953491,526.9643555,531.8238525,533.6885376,532.1774902,542.382019,544.4790649,690.0157471,477.4823303,440.9766235,489.1574097,493.7771912,471.625,554.6439209,593.3952637,527.7527466,582.4816895,551.5866699
